5,"Все устраивает и в целом очень довольный (так как это подарок)). К сборке претензий нету – все отлично, екран яркий и видно даже на солнце, спутники находит быстро (до 15 сек) Но есть маленькие неприятные мелочи: 1)на моем автомобиле (дэу нексия)не могу поставить в левый угол аппарат, а посередине панели приборов видеорегистратору мешает крепление (его видно); 2)зачем разбивается видео на кусочки по 40-50 сек? На мой взгляд намного удобнее кусочки продолжительностью 3 – 10 мин. 3)это у меня первый опыт работы с такими девайсами, но не могу понять как с разьемами для флешки? во-первых их два, а во вторых еще и внутренняя память присутствует, а при подключении к компьютеру не видно видео регистратора. Чтобы найти видео с регистратора приходится флэшку с верхней стороны вынимать и устанавливать сбоку (тогда комп видит). В общем, не разобрался еще, может придёт со временем. Также, вопрос: это нормально когда кусочек 45 сек видео занимает 65мб ? То есть, получается 1сек-1мб и если ехать 5 часов, то видео будит занимать: 5*60*60=18000сек-18Гб. Очень много. И как потом регистратор записывать будит? Будит ли он очищать сам память? Или в дороге уже нельзя ничего будит сделать без ноута? 4)очень плохо держится зарядка от прикуривателя – малейшее касание и приходится снова присоединять. 5)пока не разобрался как подключить к штатной магнитоле, чтобы слушать музыку и смотреть видео). 6)не разобрался как крепится (пока что закрепил только на два крепления с 4ох, боюсь, что поломаю) К самому навигатору вопросов вообще нету все отлично, тоже не ясно правда как обновлять погоду и пробки? Бывает обновляет бывает нет? В чем причина? И напишите если Вам плох навител, то чем? И как установить другой навигатор? Также насчет батареи: замерял после полной зарядки, девайс в режиме навигатора проработал в автономной режиме без подзарядки – 1 час 20 мин до полной разрядки вместо заявленных 2,5ч, но возможно это они проверяли только в режиме видеорегистратора с выключенным екраном – такое может быть."
,"Разобрался со всем в даном девайсе, а вот подключаться к интернету через блютуз отказываеться. Блютуз соединение есть, как хенцфри работает. Подскажите если у кого то получилось подключиться к нету."
,"Даёт ли шнур питания наводки-помехи на приёмник за пределами крупных городов и как их убирать?"
,"Ребят, а какой максимальный размер карт поддерживает?"
,"Можно смотреть видео, картинки, текст, музыку, на этом автонавигаторе??"
,"А можна з нього вивести музику з флешки на дінаміки авто, ніби використовувати ще й як автомагнітолу?"
,"Подарили на День рождения. В машине стал идеально. Понятен и удобен в использовании. Есть все, о чем мечтал. Удовольствий море! Не зря он лидер продаж. Для тех, кто еще не нашел Полное руководство пользователя оно тут: http://download.navitel.su/Manuals/Manual_NavitelNavigator5.5_PND_RUS.pdf Плюсы: качество. Минусы: карточку для регистратора надо сразу брать на 32 Гб , иначе Ваш маршрут за день на карточку не поместится.."
,"Господа, а какие ограничения по карте памяти и как работает FM-трансмиттер в плане качества воспроизведения музыки через FM-приемник авто магнитолы?!"
,"прочитал отзывы на других форумах. купил. качество видео отменное! по стоп-кадрам номера видно очень хорошо. наличие видеофиксации вселяет какоето спокойствие в плане подстав."
,"Вот это бомбовый девайс, в нем вообще всё включено, и навигация и карты и видеорегистратор, короче почти бортовой компьютер в машине! Класс! Функционал бешенный!"
5,"Подарили на новый год, доволен как слон! Давно хотел себе классный навик! Водит по городу и между городами без проблем. Всегда показывает и голосом подсказывает что и куда. А кроме навигации на нем можно и видео глянуть и книгу почитать."
5,"Идеально встал в машину и по стилю и по габаритам. Корпус собирали с умом, да и крепление держит намертво. Я пока еще не разбирался там во всех функциях, времени не было, но с навигацией аппарат справляется на &quot;ура&quot;! Это уже проверил, даже за городом проверял, всё ок."
,"Экономия денег, времени и нервов с этим аппаратом сразу чувствуется! Во первых есть видеорегистратор, сам навигатор быстро находит спутники, стоит дешевле чем если покупать навик и регистратор по отдельности. Короче всем доволен."
5,"Класная Вещь 4 в 1 (Навигатор, Видео регистратор, который отлично себя показал и в ночное время суток, Хендсфри, для разговоров через это устройство по блютуз, +набор номера, +телефонная книжка подключенного по блютузу телефона, И конечно же доволен функцией камера заднего вида которую подключил к навигатору, последняя включается автоматически при включении задней передачи. Крепить устройство рекомендую в левом нижнем углу"
,"перепробовал 3 модели. этот - наилучший как нави и как регистратор. не тормозит, не виснет, ловит быстро, пересчитывает быстро. регистратор с gps данными пишет ролик. т.е. видна и скорость и координаты."
,"Шикарный навигатор. Регистратор по качеству гдето на рублей 700-800. Навигатор всеядный кроме лицензии навител идёт абсолютно всё. Карточку памяти видит 32Гб как навигатор так и регистратор. Съездил в Европу - без вопросов."
5,"Отличный аппарат 2 в 1"
,"пример ролика http://www.youtube.com/watch?v=9PFNHbkVfT8"
,"Апарат добре працює , але його комплектація на сайті була невірно вказана . Рекомендую (гарний подарунок)"
,"Працює навігатор разом з відеореістратором? і як?"
,"Крепите в левый нижний угол торпеды - будет видно видео без преград присоски."
,"Достаточно неплохой. Кроме прикуривателя питается ещё и от USB магнитолы. Советую ставить навигатор не в центре торпеды, а в левом нижнем углу - тогда картинку регистратору не загораживает присоска и тянуться к устройству не надо."
